order_id,order_date,region,category,product,channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,profit,rating
105488,2024-08-29,South,Electronics,Smartwatch,Online,New Customer,5,5576.09,20,22304.36,17144.81,5159.55,4.0
105489,2023-06-19,North,Beauty,Sunscreen,Online,Returning Customer,1,1689.14,20,1351.31,1026.3,325.01,4.0
105490,2023-09-22,North,Home & Kitchen,Mixer Grinder,Online,New Customer,2,1816.78,0,3633.56,2657.26,976.3,5.0
105491,2023-12-12,East,Beauty,Sunscreen,Online,Returning Customer,1,753.2,0,753.2,452.7,300.5,
105492,2024-03-12,North,Clothing,T-Shirt,Online,New Customer,2,2194.76,0,4389.52,3161.01,1228.51,5.0
105493,2023-09-26,West,Beauty,Shampoo,In-Store,New Customer,4,730.46,10,2629.66,2069.06,560.6,2.0
105494,2024-09-12,South,Beauty,Shampoo,In-Store,New Customer,3,492.57,15,1256.05,1005.67,250.38,4.0
105495,2024-08-25,North,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,4,4189.64,0,16758.56,12483.01,4275.55,
105496,2024-06-19,North,Clothing,T-Shirt,Online,Premium Member,5,2306.69,10,10380.11,7350.47,3029.64,
105497,2023-06-24,North,Grocery,Snacks Combo,In-Store,Premium Member,1,410.83,10,369.75,249.76,119.99,4.0
105498,2023-09-17,South,Home & Kitchen,Vacuum Cleaner,In-Store,New Customer,2,7792.93,5,14806.57,10321.88,4484.69,5.0
105499,2024-12-16,East,Clothing,Sneakers,Online,Returning Customer,5,917.37,10,4128.17,2983.8,1144.37,
105500,2024-11-07,South,Beauty,Face Wash,In-Store,New Customer,3,239.77,15,611.41,459.47,151.94,5.0
105501,2023-12-15,South,Sports,Running Shoes,In-Store,Returning Customer,1,4140.4,10,3726.36,2847.45,878.91,3.0
105502,2024-01-11,West,Home & Kitchen,Mixer Grinder,Online,Premium Member,3,9091.12,20,21818.69,17451.07,4367.62,4.0
105503,2023-08-20,South,Sports,Dumbbells,Online,Returning Customer,2,2951.6,5,5608.04,4324.83,1283.21,
105504,2023-07-07,East,Beauty,Sunscreen,Online,Premium Member,1,1430.44,5,1358.92,839.07,519.85,3.0
105505,2023-09-24,West,Beauty,Face Wash,Online,Returning Customer,5,1312.42,5,6234.0,4612.94,1621.06,
105506,2024-02-20,South,Beauty,Lipstick,In-Store,New Customer,1,664.62,10,598.16,492.75,105.41,5.0
105507,2023-07-02,West,Electronics,Laptop,In-Store,Returning Customer,1,40691.71,15,34587.95,24701.3,9886.65,
105508,2023-03-15,East,Grocery,Snacks Combo,In-Store,New Customer,1,420.77,0,420.77,307.71,113.06,4.0
105509,2024-09-09,South,Home & Kitchen,Air Fryer,In-Store,New Customer,1,7723.85,15,6565.27,5659.34,905.93,
105510,2023-01-20,East,Clothing,Sneakers,In-Store,Returning Customer,2,2600.08,0,5200.16,3035.56,2164.6,4.0
105511,2023-07-02,North,Electronics,Laptop,In-Store,Premium Member,4,35116.27,10,126418.57,89613.76,36804.81,
105512,2023-10-02,South,Grocery,Cooking Oil,Online,Premium Member,1,180.25,0,180.25,102.2,78.05,
105513,2024-09-09,South,Sports,Dumbbells,In-Store,Premium Member,4,1669.19,0,6676.76,4107.46,2569.3,5.0
105514,2023-06-26,South,Home & Kitchen,Cookware Set,In-Store,New Customer,1,6131.2,10,5518.08,3666.98,1851.1,3.0
105515,2024-08-02,East,Electronics,Smartphone,Online,Returning Customer,5,22009.45,10,99042.52,79129.55,19912.97,
105516,2024-05-30,North,Clothing,Jeans,Online,New Customer,5,2077.66,10,9349.47,6984.4,2365.07,4.0
105517,2023-04-17,North,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,2,3691.73,0,7383.46,5382.52,2000.94,
105518,2024-01-19,North,Clothing,Jeans,Online,New Customer,1,804.87,5,764.63,597.74,166.89,1.0
105519,2024-12-22,South,Sports,Running Shoes,Online,Premium Member,2,1897.03,5,3604.36,2280.45,1323.91,4.0
105520,2023-02-11,South,Home & Kitchen,Cookware Set,In-Store,New Customer,4,6888.47,0,27553.88,18855.02,8698.86,4.0
105521,2023-02-19,North,Home & Kitchen,Mixer Grinder,Online,New Customer,5,10447.02,0,52235.1,37434.45,14800.65,4.0
105522,2024-09-03,West,Clothing,T-Shirt,In-Store,Premium Member,4,887.14,20,2838.85,2575.85,263.0,3.0
105523,2024-10-31,East,Electronics,Smartwatch,Online,Premium Member,5,8254.63,5,39209.49,30251.9,8957.59,
105524,2024-10-10,North,Home & Kitchen,Cookware Set,In-Store,Premium Member,3,6235.61,0,18706.83,12865.05,5841.78,3.0
105525,2024-07-31,North,Sports,Cricket Bat,Online,New Customer,4,2893.69,5,10996.02,6553.69,4442.33,
105526,2023-10-10,West,Grocery,Cooking Oil,In-Store,Premium Member,5,352.95,5,1676.51,1000.15,676.36,5.0
105527,2024-10-24,West,Grocery,Tea Pack,Online,New Customer,4,461.33,0,1845.32,1114.35,730.97,5.0
105528,2023-03-02,South,Electronics,Smartwatch,In-Store,Returning Customer,3,38093.46,0,114280.38,63136.32,51144.06,
105529,2024-04-08,North,Electronics,Headphones,In-Store,Returning Customer,2,8393.9,0,16787.8,9798.16,6989.64,
105530,2024-03-31,East,Clothing,Sneakers,In-Store,Returning Customer,5,2228.58,0,11142.9,7454.58,3688.32,
105531,2024-12-30,West,Grocery,Cooking Oil,Online,Premium Member,2,430.14,20,688.22,507.93,180.29,5.0
105532,2024-04-21,East,Beauty,Shampoo,In-Store,Premium Member,2,215.23,0,430.46,281.91,148.55,3.0
105533,2024-05-24,South,Home & Kitchen,Mixer Grinder,Online,Returning Customer,4,2040.81,10,7346.92,4691.15,2655.77,5.0
105534,2023-03-04,North,Clothing,Dress,In-Store,Premium Member,1,332.11,0,332.11,245.91,86.2,5.0
105535,2024-11-14,East,Clothing,T-Shirt,Online,Returning Customer,2,1996.61,0,3993.22,2304.88,1688.34,5.0
105536,2024-07-31,West,Sports,Cricket Bat,Online,Returning Customer,5,4125.15,10,18563.18,13743.09,4820.09,4.0
105537,2024-12-11,East,Beauty,Face Wash,Online,,2,1049.9,20,1679.84,1253.82,426.02,5.0
105538,2024-03-28,West,Electronics,Bluetooth Speaker,In-Store,New Customer,5,13126.81,10,59070.64,46653.58,12417.06,
105539,2023-08-01,East,Beauty,Shampoo,In-Store,Returning Customer,1,1348.27,0,1348.27,962.68,385.59,
105540,2023-09-01,South,Beauty,Shampoo,In-Store,Returning Customer,3,382.2,0,1146.6,717.76,428.84,
105541,2024-08-18,West,Home & Kitchen,Mixer Grinder,Online,Returning Customer,5,5803.75,0,29018.75,16050.68,12968.07,
105542,2024-07-03,East,Electronics,Laptop,In-Store,Returning Customer,2,24727.51,0,49455.02,37043.93,12411.09,5.0
105543,2024-05-31,North,Home & Kitchen,Cookware Set,In-Store,Returning Customer,3,2948.22,10,7960.19,5201.14,2759.05,
105544,2023-04-23,West,Sports,Running Shoes,Online,Returning Customer,2,2187.15,0,4374.3,3072.24,1302.06,
105545,2024-01-31,South,Sports,Cricket Bat,In-Store,New Customer,3,4838.78,5,13790.52,8475.48,5315.04,5.0
105546,2024-06-20,East,Sports,Running Shoes,Online,Premium Member,3,875.79,10,2364.63,1959.0,405.63,5.0
105547,2024-02-13,East,Clothing,Sneakers,Online,Returning Customer,5,2718.75,10,12234.38,7673.84,4560.54,
105548,2024-05-09,West,Clothing,Dress,In-Store,New Customer,2,1516.2,15,2577.54,2000.29,577.25,4.0
105549,2023-05-03,North,Clothing,Jeans,Online,Premium Member,2,1593.98,5,3028.56,2252.68,775.88,4.0
105550,2023-12-26,South,Clothing,Sneakers,In-Store,Returning Customer,3,2732.78,0,8198.34,4740.78,3457.56,2.0
105551,2023-12-20,East,Beauty,Lipstick,Online,New Customer,3,1003.08,15,2557.85,2121.56,436.29,5.0
105552,2023-09-05,South,Beauty,Sunscreen,Online,,4,1567.38,10,5642.57,4491.69,1150.88,
105553,2024-03-14,East,Home & Kitchen,Cookware Set,In-Store,Premium Member,4,9812.17,0,39248.68,23820.23,15428.45,
105554,2023-04-04,West,Sports,Dumbbells,Online,New Customer,4,5938.71,15,20191.61,16370.16,3821.45,5.0
105555,2023-04-05,North,Beauty,Shampoo,Online,Returning Customer,1,1289.29,5,1224.83,757.37,467.46,1.0
105556,2023-12-28,West,Home & Kitchen,Vacuum Cleaner,In-Store,Returning Customer,3,1067.6,0,3202.8,1803.64,1399.16,4.0
105557,2023-09-13,North,Sports,Cricket Bat,In-Store,Returning Customer,2,950.59,15,1616.0,1197.74,418.26,5.0
105558,2023-12-30,North,Home & Kitchen,Air Fryer,In-Store,New Customer,4,10558.65,5,40122.87,28976.85,11146.02,
105559,2023-04-09,East,Home & Kitchen,Cookware Set,Online,Returning Customer,4,6096.46,0,24385.84,16639.46,7746.38,2.0
105560,2024-06-23,North,Clothing,Jeans,Online,Returning Customer,2,1073.04,0,2146.08,1362.72,783.36,5.0
105561,2024-05-21,South,Clothing,Jacket,Online,New Customer,3,1946.67,5,5548.01,3861.21,1686.8,4.0
105562,2023-12-15,East,Home & Kitchen,Vacuum Cleaner,In-Store,Returning Customer,5,3034.45,5,14413.64,10878.3,3535.34,5.0
105563,2024-09-19,North,Grocery,Cooking Oil,Online,New Customer,2,504.33,10,907.79,738.23,169.56,5.0
105564,2023-10-01,North,Sports,Running Shoes,Online,New Customer,4,5842.22,0,23368.88,16687.83,6681.05,
105565,2023-07-11,East,Clothing,Dress,Online,New Customer,2,3258.47,5,6191.09,4116.03,2075.06,
105566,2023-06-11,North,Beauty,Sunscreen,In-Store,New Customer,2,846.02,10,1522.84,1033.69,489.15,3.0
105567,2024-02-11,South,Electronics,Bluetooth Speaker,In-Store,Premium Member,5,12614.74,0,63073.7,37879.34,25194.36,
105568,2024-12-10,West,Electronics,Smartwatch,Online,Returning Customer,3,22026.25,20,52863.0,43269.64,9593.36,5.0
105569,2023-02-07,North,Beauty,Face Wash,In-Store,Premium Member,2,642.45,0,1284.9,888.99,395.91,2.0
105570,2024-02-07,East,Beauty,Shampoo,Online,Premium Member,4,984.66,5,3741.71,2776.37,965.34,
105571,2023-07-04,South,Electronics,Smartphone,Online,New Customer,4,16674.29,15,56692.59,42202.37,14490.22,4.0
105572,2024-10-10,South,Sports,Cricket Bat,Online,Returning Customer,1,2153.55,15,1830.52,1373.73,456.79,
105573,2023-11-10,South,Beauty,Face Wash,Online,Premium Member,3,1609.88,20,3863.71,2990.18,873.53,4.0
105574,2024-12-19,East,Sports,Yoga Mat,Online,Returning Customer,5,773.13,5,3672.37,2419.23,1253.14,5.0
105575,2024-08-09,South,Beauty,Lipstick,Online,New Customer,2,462.96,5,879.62,585.08,294.54,3.0
105576,2024-06-02,West,Beauty,Lipstick,In-Store,New Customer,5,705.45,5,3350.89,2424.6,926.29,
105577,2023-09-15,West,Electronics,Smartwatch,In-Store,Premium Member,1,28533.97,0,28533.97,21074.17,7459.8,3.0
105578,2024-10-24,South,Beauty,Face Wash,Online,New Customer,4,766.04,5,2910.95,2100.74,810.21,
105579,2024-04-26,West,Beauty,Sunscreen,In-Store,New Customer,1,1662.91,20,1330.33,1215.56,114.77,
105580,2024-02-10,West,Clothing,Jeans,In-Store,Premium Member,4,1737.83,5,6603.75,4920.55,1683.2,5.0
105581,2024-11-19,North,Grocery,Rice 5kg,Online,Returning Customer,4,146.63,0,586.52,375.36,211.16,4.0
105582,2023-11-01,West,Beauty,Face Wash,In-Store,New Customer,1,719.95,0,719.95,509.14,210.81,2.0
105583,2023-12-27,South,Sports,Running Shoes,Online,Returning Customer,1,2146.24,0,2146.24,1258.73,887.51,
105584,2023-10-27,South,Home & Kitchen,Cookware Set,Online,Returning Customer,1,10281.7,0,10281.7,6858.48,3423.22,
105585,2024-08-03,South,Sports,Cricket Bat,Online,Returning Customer,2,1849.43,15,3144.03,2143.74,1000.29,3.0
105586,2023-07-05,East,Sports,Yoga Mat,Online,Premium Member,2,465.81,5,885.04,589.31,295.73,3.0
105587,2023-07-30,North,Electronics,Laptop,Online,Returning Customer,4,1487.5,15,5057.5,4133.96,923.54,5.0
105588,2023-05-10,West,Beauty,Lipstick,Online,Returning Customer,4,1500.39,0,6001.56,4012.97,1988.59,5.0
105589,2023-02-15,East,Clothing,Sneakers,Online,Returning Customer,1,953.69,5,906.01,527.1,378.91,5.0
105590,2024-06-15,South,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,5,11779.12,0,58895.6,41459.51,17436.09,4.0
105591,2024-08-14,South,Clothing,T-Shirt,Online,New Customer,2,2131.2,0,4262.4,2862.89,1399.51,3.0
105592,2024-12-17,South,Sports,Yoga Mat,Online,Returning Customer,5,2601.27,0,13006.35,8307.62,4698.73,5.0
105593,2023-03-24,South,Electronics,Smartphone,Online,Returning Customer,5,31191.53,0,155957.65,91935.16,64022.49,4.0
105594,2024-12-01,North,Clothing,Sneakers,Online,Premium Member,2,779.05,0,1558.1,976.6,581.5,2.0
105595,2024-02-11,North,Clothing,T-Shirt,In-Store,Returning Customer,2,2834.3,0,5668.6,3493.12,2175.48,
105596,2023-04-12,East,Electronics,Smartphone,In-Store,Premium Member,2,31598.8,5,60037.72,39810.39,20227.33,5.0
105597,2023-07-04,North,Beauty,Sunscreen,In-Store,New Customer,5,1162.29,5,5520.88,3934.49,1586.39,4.0
105598,2024-07-29,East,Home & Kitchen,Vacuum Cleaner,In-Store,Returning Customer,1,10994.31,15,9345.16,6442.49,2902.67,5.0
105599,2024-07-05,East,Home & Kitchen,Cookware Set,Online,Returning Customer,3,842.63,10,2275.1,1804.78,470.32,4.0
105600,2023-05-18,North,Electronics,Smartphone,In-Store,Returning Customer,4,29476.53,5,112010.81,69162.44,42848.37,
105601,2024-12-25,South,Electronics,Headphones,In-Store,New Customer,1,13376.35,20,10701.08,8368.51,2332.57,4.0
105602,2023-03-26,West,Home & Kitchen,Air Fryer,Online,Premium Member,4,4485.41,5,17044.56,12132.19,4912.37,4.0
105603,2024-05-30,North,Grocery,Cooking Oil,In-Store,Returning Customer,1,516.31,5,490.49,375.04,115.45,4.0
105604,2023-03-15,South,Clothing,Dress,In-Store,New Customer,4,2521.27,5,9580.83,7281.38,2299.45,
105605,2024-07-30,North,Home & Kitchen,Vacuum Cleaner,In-Store,Returning Customer,5,6013.03,10,27058.64,18570.48,8488.16,
105606,2023-12-23,North,Clothing,Jacket,Online,Returning Customer,1,1039.47,10,935.52,583.65,351.87,3.0
105607,2024-03-06,South,Clothing,Dress,In-Store,New Customer,3,1846.29,10,4984.98,3301.6,1683.38,5.0
105608,2023-05-12,South,Clothing,Dress,In-Store,Returning Customer,1,796.18,0,796.18,537.88,258.3,4.0
105609,2023-04-26,North,Clothing,Sneakers,Online,New Customer,5,2296.48,5,10908.28,8025.08,2883.2,5.0
105610,2023-05-29,West,Sports,Cricket Bat,In-Store,Premium Member,5,4850.43,5,23039.54,14315.52,8724.02,2.0
105611,2024-01-02,North,Clothing,T-Shirt,In-Store,Returning Customer,4,1336.29,0,5345.16,3607.0,1738.16,2.0
105612,2023-03-19,South,Beauty,Face Wash,Online,Returning Customer,2,924.61,0,1849.22,1257.94,591.28,
105613,2024-03-03,North,Home & Kitchen,Cookware Set,Online,Returning Customer,1,6738.63,0,6738.63,5008.59,1730.04,5.0
105614,2024-07-05,North,Clothing,T-Shirt,Online,Returning Customer,1,3312.71,5,3147.07,1917.69,1229.38,4.0
105615,2023-06-20,West,Electronics,Smartwatch,Online,New Customer,2,11695.78,5,22221.98,17517.79,4704.19,2.0
105616,2024-02-01,South,Sports,Dumbbells,Online,Returning Customer,2,3051.39,5,5797.64,3669.72,2127.92,5.0
105617,2023-06-10,East,Sports,Running Shoes,Online,Premium Member,1,2274.57,10,2047.11,1520.57,526.54,
105618,2023-12-20,North,Electronics,Laptop,In-Store,Returning Customer,4,17464.71,0,69858.84,38978.22,30880.62,
105619,2024-02-01,North,Grocery,Cooking Oil,Online,Returning Customer,4,363.5,5,1381.3,831.2,550.1,4.0
105620,2023-11-28,South,Electronics,Laptop,Online,,1,7377.7,0,7377.7,5036.33,2341.37,4.0
105621,2024-10-21,North,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,1,8501.73,0,8501.73,4965.4,3536.33,5.0
105622,2024-09-27,South,Grocery,Snacks Combo,Online,New Customer,2,473.39,0,946.78,629.62,317.16,
105623,2023-08-18,North,Grocery,Rice 5kg,In-Store,Returning Customer,3,380.3,15,969.77,775.84,193.93,5.0
105624,2023-06-03,East,Clothing,T-Shirt,In-Store,New Customer,4,3373.32,0,13493.28,9185.49,4307.79,5.0
105625,2023-07-02,East,Electronics,Smartwatch,Online,Returning Customer,2,11008.38,20,17613.41,16404.98,1208.43,3.0
105626,2024-04-03,South,Sports,Cricket Bat,In-Store,Returning Customer,1,5920.75,0,5920.75,4357.47,1563.28,4.0
105627,2024-12-17,North,Beauty,Sunscreen,Online,New Customer,5,411.15,20,1644.6,1448.49,196.11,5.0
105628,2023-06-02,South,Grocery,Snacks Combo,In-Store,Returning Customer,5,381.17,5,1810.56,1198.95,611.61,
105629,2024-08-05,North,Grocery,Snacks Combo,Online,New Customer,3,855.26,0,2565.78,1705.97,859.81,4.0
105630,2024-03-11,South,Sports,Cricket Bat,Online,Returning Customer,2,898.15,10,1616.67,1276.23,340.44,4.0
105631,2024-07-19,North,Beauty,Lipstick,Online,Returning Customer,4,1755.47,15,5968.6,4432.17,1536.43,5.0
105632,2024-07-14,West,Clothing,Jacket,In-Store,Premium Member,1,513.33,0,513.33,332.52,180.81,
105633,2024-05-18,West,Clothing,Jeans,In-Store,Returning Customer,5,1617.47,20,6469.88,4932.86,1537.02,3.0
105634,2024-03-15,North,Electronics,Smartwatch,In-Store,New Customer,2,42490.69,10,76483.24,49898.25,26584.99,
105635,2023-05-15,North,Clothing,Dress,Online,New Customer,3,348.56,10,941.11,612.22,328.89,
105636,2023-07-03,South,Electronics,Laptop,Online,New Customer,4,29663.33,10,106787.99,67357.54,39430.45,
105637,2023-05-03,West,Home & Kitchen,Cookware Set,In-Store,Returning Customer,5,9100.28,10,40951.26,31304.06,9647.2,4.0
105638,2023-02-18,South,Clothing,Sneakers,In-Store,Returning Customer,1,2278.42,5,2164.5,1559.3,605.2,
105639,2023-10-20,West,Home & Kitchen,Mixer Grinder,Online,Returning Customer,5,9172.66,15,38983.8,28060.68,10923.12,5.0
105640,2023-09-01,West,Electronics,Smartwatch,In-Store,Returning Customer,5,9432.6,0,47163.0,30073.2,17089.8,
105641,2023-07-09,North,Home & Kitchen,Air Fryer,Online,Returning Customer,3,11964.06,0,35892.18,23440.49,12451.69,
105642,2023-06-26,South,Sports,Yoga Mat,Online,Returning Customer,4,2782.43,0,11129.72,8093.2,3036.52,3.0
105643,2023-03-14,North,Electronics,Smartphone,In-Store,,2,4038.85,0,8077.7,4845.78,3231.92,
105644,2023-11-19,East,Beauty,Shampoo,Online,Returning Customer,3,855.73,0,2567.19,1897.2,669.99,
105645,2024-12-15,East,Sports,Cricket Bat,In-Store,New Customer,4,4999.8,10,17999.28,11862.5,6136.78,5.0
105646,2023-04-15,West,Electronics,Headphones,In-Store,Returning Customer,5,39115.33,5,185797.82,108732.31,77065.51,4.0
105647,2024-02-08,South,Electronics,Headphones,Online,New Customer,3,35570.36,0,106711.08,69830.67,36880.41,
105648,2023-10-14,East,Sports,Cricket Bat,Online,New Customer,1,4272.5,0,4272.5,2522.24,1750.26,4.0
105649,2023-03-12,West,Home & Kitchen,Mixer Grinder,Online,Returning Customer,4,2669.02,0,10676.08,7558.8,3117.28,
105650,2023-01-05,North,Clothing,Dress,In-Store,Returning Customer,1,2187.59,0,2187.59,1279.5,908.09,5.0
105651,2024-04-19,East,Home & Kitchen,Cookware Set,In-Store,Premium Member,5,8308.88,0,41544.4,23388.87,18155.53,
105652,2023-08-13,West,Beauty,Lipstick,Online,Returning Customer,5,1054.3,0,5271.5,3349.44,1922.06,3.0
105653,2023-05-10,South,Electronics,Smartwatch,Online,Premium Member,2,18389.7,0,36779.4,20661.11,16118.29,3.0
105654,2024-12-31,East,Sports,Yoga Mat,Online,Returning Customer,2,1091.28,5,2073.43,1437.51,635.92,
105655,2023-09-22,West,Beauty,Sunscreen,Online,New Customer,1,1499.34,0,1499.34,989.0,510.34,3.0
105656,2023-12-05,North,Sports,Cricket Bat,In-Store,Returning Customer,2,5779.68,0,11559.36,7046.23,4513.13,
105657,2023-12-10,East,Electronics,Smartwatch,Online,Premium Member,3,23587.42,10,63686.03,43396.02,20290.01,
105658,2023-10-16,West,Clothing,T-Shirt,In-Store,Returning Customer,2,1028.63,10,1851.53,1281.75,569.78,4.0
105659,2023-12-31,North,Electronics,Headphones,Online,New Customer,5,29460.07,5,139935.33,99757.2,40178.13,4.0
105660,2023-08-17,West,Beauty,Face Wash,In-Store,New Customer,3,1290.03,15,3289.58,2578.36,711.22,
105661,2023-08-18,West,Home & Kitchen,Vacuum Cleaner,Online,Premium Member,3,5476.02,0,16428.06,10163.92,6264.14,4.0
105662,2024-09-10,North,Sports,Cricket Bat,In-Store,Returning Customer,3,477.46,0,1432.38,862.57,569.81,4.0
105663,2023-07-28,West,Grocery,Rice 5kg,Online,Returning Customer,4,171.05,5,649.99,458.92,191.07,
105664,2023-06-18,east,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,5,10579.96,0,52899.8,38660.17,14239.63,5.0
105665,2023-04-14,South,Beauty,Face Wash,Online,Returning Customer,2,1020.57,0,2041.14,1266.14,775.0,3.0
105666,2024-09-08,South,Sports,Running Shoes,Online,Returning Customer,2,4032.51,5,7661.77,4578.78,3082.99,4.0
105667,2023-01-27,West,Grocery,Cooking Oil,Online,Premium Member,1,135.09,0,135.09,99.71,35.38,2.0
105668,2023-03-08,West,Clothing,Sneakers,Online,Premium Member,3,1034.16,0,3102.48,1737.68,1364.8,4.0
105669,2023-11-11,West,Home & Kitchen,Air Fryer,Online,Returning Customer,5,5427.8,0,27139.0,19636.64,7502.36,4.0
105670,2023-06-10,North,Sports,Cricket Bat,Online,New Customer,5,1259.15,5,5980.96,3994.54,1986.42,5.0
105671,2023-11-21,East,Home & Kitchen,Vacuum Cleaner,Online,New Customer,2,7300.31,0,14600.62,8652.23,5948.39,
105672,2024-11-22,South,Clothing,Dress,In-Store,Returning Customer,4,2223.25,10,8003.7,5362.94,2640.76,
105673,2024-05-10,West,Clothing,T-Shirt,In-Store,Returning Customer,4,3404.92,0,13619.68,8750.4,4869.28,5.0
105674,2023-07-06,North,Clothing,T-Shirt,In-Store,New Customer,1,1950.04,0,1950.04,1173.76,776.28,2.0
105675,2024-04-29,South,Beauty,Sunscreen,In-Store,New Customer,2,1379.19,0,2758.38,1817.21,941.17,
105676,2024-01-22,West,Beauty,Shampoo,In-Store,Premium Member,3,370.67,5,1056.41,774.65,281.76,5.0
105677,2023-10-27,West,Sports,Running Shoes,In-Store,New Customer,5,4301.33,20,17205.32,13660.42,3544.9,4.0
105678,2023-08-30,West,Grocery,Rice 5kg,In-Store,New Customer,1,86.24,0,86.24,56.27,29.97,5.0
105679,2024-05-13,West,Grocery,Cooking Oil,Online,Premium Member,5,525.84,10,2366.28,1447.97,918.31,4.0
105680,2023-01-13,South,Beauty,Face Wash,Online,Returning Customer,5,1124.01,15,4777.04,4196.18,580.86,4.0
105681,2023-05-25,South,Grocery,Rice 5kg,Online,New Customer,3,692.35,10,1869.35,1308.42,560.93,5.0
105682,2024-09-15,North,Electronics,Smartphone,In-Store,Returning Customer,2,34137.99,5,64862.18,49496.14,15366.04,4.0
105683,2023-01-28,South,Sports,Dumbbells,Online,New Customer,4,427.6,10,1539.36,1168.03,371.33,
105684,2023-12-02,East,Clothing,T-Shirt,In-Store,New Customer,2,3124.58,0,6249.16,3588.27,2660.89,5.0
105685,2023-02-06,South,Beauty,Lipstick,Online,New Customer,2,883.93,5,1679.47,1032.92,646.55,4.0
105686,2023-07-30,North,Beauty,Shampoo,In-Store,New Customer,3,1783.79,15,4548.66,3700.08,848.58,
105687,2023-09-23,South,Sports,Running Shoes,Online,Premium Member,5,5219.66,10,23488.47,17710.37,5778.1,
105688,2023-03-27,North,Beauty,Face Wash,Online,,1,1067.23,10,960.51,600.57,359.94,2.0
105689,2023-02-01,East,Electronics,Smartphone,In-Store,Returning Customer,5,3971.15,0,19855.75,14417.69,5438.06,5.0
105690,2024-08-06,South,Clothing,Jeans,Online,Premium Member,2,341.05,15,579.78,416.17,163.61,5.0
105691,2023-10-10,North,Grocery,Tea Pack,In-Store,Returning Customer,3,578.08,5,1647.53,1116.7,530.83,1.0
105692,2023-11-14,East,Beauty,Face Wash,Online,Premium Member,5,1189.52,0,5947.6,4079.9,1867.7,
105693,2023-03-01,North,Electronics,Headphones,Online,New Customer,1,19224.2,0,19224.2,10888.65,8335.55,1.0
105694,2024-01-22,North,Beauty,Shampoo,In-Store,,2,1389.73,0,2779.46,1991.71,787.75,
105695,2023-02-06,East,Clothing,Sneakers,In-Store,New Customer,2,2343.37,10,4218.07,3411.0,807.07,1.0
105696,2023-03-03,East,Home & Kitchen,Cookware Set,Online,Premium Member,4,9339.97,10,33623.89,26193.21,7430.68,5.0
105697,2024-09-17,West,Home & Kitchen,Cookware Set,In-Store,Premium Member,2,2573.48,0,5146.96,2920.92,2226.04,
105698,2024-05-04,East,Home & Kitchen,Cookware Set,Online,Returning Customer,4,11560.44,15,39305.5,33565.03,5740.47,5.0
105699,2023-11-16,South,Home & Kitchen,Vacuum Cleaner,In-Store,New Customer,5,4103.2,0,20516.0,13960.65,6555.35,
105700,2024-01-12,East,Clothing,Sneakers,In-Store,Returning Customer,5,3039.1,0,15195.5,8375.99,6819.51,
105701,2023-07-16,East,Home & Kitchen,Vacuum Cleaner,Online,Premium Member,4,4282.35,15,14559.99,11170.22,3389.77,5.0
105702,2023-06-06,West,Grocery,Cooking Oil,Online,New Customer,1,508.31,5,482.89,281.66,201.23,3.0
105703,2023-01-03,West,Home & Kitchen,Vacuum Cleaner,In-Store,Premium Member,3,10767.52,5,30687.43,21153.52,9533.91,5.0
105704,2023-01-02,South,Sports,Yoga Mat,Online,Premium Member,3,4031.43,0,12094.29,7741.24,4353.05,3.0
105705,2024-02-23,North,Sports,Yoga Mat,In-Store,Premium Member,3,773.3,15,1971.91,1568.79,403.12,5.0
105706,2023-07-31,East,Grocery,Snacks Combo,In-Store,Returning Customer,4,92.01,5,349.64,264.78,84.86,1.0
105707,2024-08-25,West,Electronics,Bluetooth Speaker,Online,Premium Member,2,19082.74,0,38165.48,27284.88,10880.6,5.0
105708,2024-11-15,East,Beauty,Sunscreen,Online,New Customer,5,221.84,0,1109.2,794.13,315.07,5.0
105709,2024-11-02,North,Electronics,Headphones,Online,Returning Customer,4,16030.27,0,64121.08,47314.86,16806.22,5.0
105710,2024-11-24,north,Sports,Yoga Mat,In-Store,Returning Customer,3,1606.76,10,4338.25,3539.76,798.49,
105711,2024-03-09,East,Home & Kitchen,Cookware Set,In-Store,Returning Customer,3,7076.9,5,20169.16,15385.69,4783.47,
105712,2024-02-14,South,Clothing,T-Shirt,Online,Returning Customer,2,789.82,15,1342.69,936.1,406.59,
105713,2023-12-05,North,Electronics,Laptop,In-Store,New Customer,1,30250.68,5,28738.15,20969.94,7768.21,5.0
105714,2024-07-04,North,Clothing,T-Shirt,Online,New Customer,2,1194.89,5,2270.29,1667.86,602.43,
105715,2024-03-20,East,Beauty,Face Wash,Online,New Customer,5,350.53,0,1752.65,967.53,785.12,4.0
105716,2024-10-27,South,Grocery,Cooking Oil,Online,Returning Customer,2,411.86,20,658.98,547.55,111.43,4.0
105717,2023-08-31,West,Electronics,Smartwatch,In-Store,Returning Customer,4,40873.35,0,163493.4,105622.59,57870.81,4.0
105718,2023-08-13,South,Beauty,Lipstick,In-Store,New Customer,4,1159.9,15,3943.66,3378.54,565.12,
